"can","dep","reg","compct","burcentral","tncc","ncc","nccenr","libelle","typect"
"6503","65","76","1","65452","4",COTEAUX,Coteaux,Les Coteaux,C
"6504","65","76","1","65059","3",HAUTE BIGORRE,Haute-Bigorre,La Haute-Bigorre,C
"6505","65","76","2","65286","0",LOURDES 1,Lourdes-1,Lourdes-1,C
"6506","65","76","2","65286","0",LOURDES 2,Lourdes-2,Lourdes-2,C
"6507","65","76","1","65062","0",MOYEN ADOUR,Moyen Adour,Moyen Adour,C
"6508","65","76","1","65127","0",NESTE AURE ET LOURON,"Neste, Aure et Louron","Neste, Aure et Louron",C
"6509","65","76","1","65344","1",OSSUN,Ossun,Ossun,C
"6510","65","76","4","65440","0",TARBES 1,Tarbes-1,Tarbes-1,C
"6511","65","76","4","65440","0",TARBES 2,Tarbes-2,Tarbes-2,C
"6512","65","76","4","65440","0",TARBES 3,Tarbes-3,Tarbes-3,C
"6513","65","76","1","65304","0",VAL D ADOUR RUSTAN MADIRANAIS,Val d'Adour-Rustan-Madiranais,Val d'Adour-Rustan-Madiranais,C
"6514","65","76","1","65447","3",VALLEE DE L ARROS ET DES BAISES,Vallée de l'Arros et des Baïses,La Vallée de l'Arros et des Baïses,C
"6515","65","76","1","65258","3",VALLEE DE LA BAROUSSE,Vallée de la Barousse,La Vallée de la Barousse,C
"6516","65","76","1","65025","3",VALLEE DES GAVES,Vallée des Gaves,La Vallée des Gaves,C
"6517","65","76","1","65460","0",VIC EN BIGORRE,Vic-en-Bigorre,Vic-en-Bigorre,C
"6598","65","76",,"65286","0",LOURDES,Lourdes,Lourdes,V
"6599","65","76",,"65440","0",TARBES,Tarbes,Tarbes,V
"6601","66","76","1","66210","4",ASPRES,Aspres,Les Aspres,C
"6602","66","76","1","66003","2",CANIGOU,Canigou,Le Canigou,C
"6603","66","76","1","66037","3",COTE SABLEUSE,Côte Sableuse,La Côte Sableuse,C
"6604","66","76","1","66180","3",COTE SALANQUAISE,Côte Salanquaise,La Côte Salanquaise,C
"6605","66","76","1","66008","3",COTE VERMEILLE,Côte Vermeille,La Côte Vermeille,C
"6606","66","76","4","66136","0",PERPIGNAN 1,Perpignan-1,Perpignan-1,C
"6607","66","76","2","66136","0",PERPIGNAN 2,Perpignan-2,Perpignan-2,C
"6608","66","76","2","66136","0",PERPIGNAN 3,Perpignan-3,Perpignan-3,C
"6609","66","76","4","66136","0",PERPIGNAN 4,Perpignan-4,Perpignan-4,C
"6610","66","76","2","66136","0",PERPIGNAN 5,Perpignan-5,Perpignan-5,C
"6611","66","76","2","66136","0",PERPIGNAN 6,Perpignan-6,Perpignan-6,C
"6612","66","76","1","66065","3",PLAINE D ILLIBERIS,Plaine d'Illibéris,La Plaine d'Illibéris,C
"6613","66","76","1","66149","4",PYRENEES CATALANES,Pyrénées catalanes,Les Pyrénées catalanes,C
"6614","66","76","1","66172","2",RIBERAL,Ribéral,Le Ribéral,C
"6615","66","76","1","66164","3",VALLEE DE L AGLY,Vallée de l'Agly,La Vallée de l'Agly,C
"6616","66","76","1","66195","3",VALLEE DE LA TET,Vallée de la Têt,La Vallée de la Têt,C
"6617","66","76","1","66049","0",VALLESPIR ALBERES,Vallespir-Albères,Vallespir-Albères,C
"6699","66","76",,"66136","0",PERPIGNAN,Perpignan,Perpignan,V
"6701","67","44","1","67046","0",BISCHWILLER,Bischwiller,Bischwiller,C
"6702","67","44","2","67061","0",BOUXWILLER,Bouxwiller,Bouxwiller,C
"6703","67","44","1","67067","0",BRUMATH,Brumath,Brumath,C
"6704","67","44","1","67130","1",ERSTEIN,Erstein,Erstein,C
"6705","67","44","1","67180","0",HAGUENAU,Haguenau,Haguenau,C
"6706","67","44","1","67204","0",HOENHEIM,Hœnheim,Hœnheim,C
"6707","67","44","1","67218","1",ILLKIRCH GRAFFENSTADEN,Illkirch-Graffenstaden,Illkirch-Graffenstaden,C
"6708","67","44","1","67222","1",INGWILLER,Ingwiller,Ingwiller,C
"6709","67","44","1","67267","0",LINGOLSHEIM,Lingolsheim,Lingolsheim,C
"6710","67","44","1","67300","0",MOLSHEIM,Molsheim,Molsheim,C
"6711","67","44","1","67313","0",MUTZIG,Mutzig,Mutzig,C
"6712","67","44","1","67348","1",OBERNAI,Obernai,Obernai,C
"6713","67","44","2","67388","0",REICHSHOFFEN,Reichshoffen,Reichshoffen,C
"6714","67","44","1","67437","0",SAVERNE,Saverne,Saverne,C
"6715","67","44","1","67447","0",SCHILTIGHEIM,Schiltigheim,Schiltigheim,C
"6716","67","44","1","67462","0",SELESTAT,Sélestat,Sélestat,C
"6717","67","44","4","67482","0",STRASBOURG 1,Strasbourg-1,Strasbourg-1,C
"6718","67","44","4","67482","0",STRASBOURG 2,Strasbourg-2,Strasbourg-2,C
"6719","67","44","4","67482","0",STRASBOURG 3,Strasbourg-3,Strasbourg-3,C
"6720","67","44","4","67482","0",STRASBOURG 4,Strasbourg-4,Strasbourg-4,C
"6721","67","44","4","67482","0",STRASBOURG 5,Strasbourg-5,Strasbourg-5,C
"6722","67","44","4","67482","0",STRASBOURG 6,Strasbourg-6,Strasbourg-6,C
"6723","67","44","1","67544","0",WISSEMBOURG,Wissembourg,Wissembourg,C
"6789","67","44",,"67372","0",VAL DE MODER,Val-de-Moder,Val-de-Moder,N
"6799","67","44",,"67482","0",STRASBOURG,Strasbourg,Strasbourg,V
"6801","68","44","1","68004","1",ALTKIRCH,Altkirch,Altkirch,C
"6802","68","44","1","68056","0",BRUNSTATT,Brunstatt,Brunstatt,C
"6803","68","44","1","68063","0",CERNAY,Cernay,Cernay,C
"6804","68","44","2","68066","0",COLMAR 1,Colmar-1,Colmar-1,C
"6805","68","44","2","68066","0",COLMAR 2,Colmar-2,Colmar-2,C
"6806","68","44","1","68082","1",ENSISHEIM,Ensisheim,Ensisheim,C
"6807","68","44","1","68112","0",GUEBWILLER,Guebwiller,Guebwiller,C
"6808","68","44","1","68166","0",KINGERSHEIM,Kingersheim,Kingersheim,C
"6809","68","44","1","68201","0",MASEVAUX,Masevaux,Masevaux,C
"6810","68","44","4","68224","0",MULHOUSE 1,Mulhouse-1,Mulhouse-1,C
"6811","68","44","4","68224","0",MULHOUSE 2,Mulhouse-2,Mulhouse-2,C
"6812","68","44","2","68224","0",MULHOUSE 3,Mulhouse-3,Mulhouse-3,C
"6813","68","44","1","68278","0",RIXHEIM,Rixheim,Rixheim,C
"6814","68","44","1","68297","0",SAINT LOUIS,Saint-Louis,Saint-Louis,C
"6815","68","44","1","68298","0",SAINTE MARIE AUX MINES,Sainte-Marie-aux-Mines,Sainte-Marie-aux-Mines,C
"6816","68","44","1","68374","0",WINTZENHEIM,Wintzenheim,Wintzenheim,C
"6817","68","44","1","68376","0",WITTENHEIM,Wittenheim,Wittenheim,C
"6898","68","44",,"68066","0",COLMAR,Colmar,Colmar,V
"6899","68","44",,"68224","0",MULHOUSE,Mulhouse,Mulhouse,V
"6901","69","84","1","69009","1",ANSE,Anse,Anse,C
"6902","69","84","1","69010","5",ARBRESLE,Arbresle,L'Arbresle,C
"6903","69","84","2","69019","0",BELLEVILLE,Belleville,Belleville,C
"6904","69","84","1","69024","2",BOIS D OINGT,Bois-d'Oingt,Le Bois-d'Oingt,C
"6905","69","84","1","69027","0",BRIGNAIS,Brignais,Brignais,C
"6906","69","84","1","69277","0",GENAS,Genas,Genas,C
"6907","69","84","1","69092","0",GLEIZE,Gleizé,Gleizé,C
"6908","69","84","2","69141","0",MORNANT,Mornant,Mornant,C
"6909","69","84","2","69291","0",SAINT SYMPHORIEN D OZON,Saint-Symphorien-d'Ozon,Saint-Symphorien-d'Ozon,C
"6910","69","84","1","69243","0",TARARE,Tarare,Tarare,C
"6911","69","84","2","69248","0",THIZY LES BOURGS,Thizy-les-Bourgs,Thizy-les-Bourgs,C
"6912","69","84","1","69255","0",VAUGNERAY,Vaugneray,Vaugneray,C
"6913","69","84","1","69264","0",VILLEFRANCHE SUR SAONE,Villefranche-sur-Saône,Villefranche-sur-Saône,C
"6988","69","84",,"69135","0",DEUX GROSNES,Deux-Grosnes,Deux-Grosnes,N
"6989","69","84",,"69179","0",BEAUVALLON,Beauvallon,Beauvallon,N
"7001","70","27","1","70198","0",DAMPIERRE SUR SALON,Dampierre-sur-Salon,Dampierre-sur-Salon,C
"7002","70","27","1","70279","0",GRAY,Gray,Gray,C
"7003","70","27","2","70285","1",HERICOURT 1,Héricourt-1,Héricourt-1,C
"7004","70","27","2","70285","1",HERICOURT 2,Héricourt-2,Héricourt-2,C
"7005","70","27","1","70292","0",JUSSEY,Jussey,Jussey,C
"7006","70","27","2","70310","0",LURE 1,Lure-1,Lure-1,C
"7007","70","27","2","70310","0",LURE 2,Lure-2,Lure-2,C
"7008","70","27","2","70311","0",LUXEUIL LES BAINS,Luxeuil-les-Bains,Luxeuil-les-Bains,C
"7009","70","27","1","70334","0",MARNAY,Marnay,Marnay,C
"7010","70","27","1","70339","0",MELISEY,Mélisey,Mélisey,C
"7011","70","27","1","70421","0",PORT SUR SAONE,Port-sur-Saône,Port-sur-Saône,C
"7012","70","27","1","70447","0",RIOZ,Rioz,Rioz,C
"7013","70","27","2","70467","0",SAINT LOUP SUR SEMOUSE,Saint-Loup-sur-Semouse,Saint-Loup-sur-Semouse,C
"7014","70","27","1","70482","0",SCEY SUR SAONE ET SAINT ALBIN,Scey-sur-Saône-et-Saint-Albin,Scey-sur-Saône-et-Saint-Albin,C
"7015","70","27","2","70550","0",VESOUL 1,Vesoul-1,Vesoul-1,C
"7016","70","27","2","70550","0",VESOUL 2,Vesoul-2,Vesoul-2,C
"7017","70","27","1","70561","0",VILLERSEXEL,Villersexel,Villersexel,C
"7088","70","27",,"70245","0",FOUGEROLLES SAINT VALBERT,Fougerolles-Saint-Valbert,Fougerolles-Saint-Valbert,N
"7097","70","27",,"70285","1",HERICOURT,Héricourt,Héricourt,V
"7098","70","27",,"70310","0",LURE,Lure,Lure,V
"7099","70","27",,"70550","0",VESOUL,Vesoul,Vesoul,V
"7101","71","27","2","71014","1",AUTUN 1,Autun-1,Autun-1,C
"7102","71","27","2","71014","1",AUTUN 2,Autun-2,Autun-2,C
"7103","71","27","1","71040","0",BLANZY,Blanzy,Blanzy,C
"7104","71","27","1","71073","0",CHAGNY,Chagny,Chagny,C
"7105","71","27","2","71076","0",CHALON SUR SAONE 1,Chalon-sur-Saône-1,Chalon-sur-Saône-1,C
"7106","71","27","4","71076","0",CHALON SUR SAONE 2,Chalon-sur-Saône-2,Chalon-sur-Saône-2,C
"7107","71","27","2","71076","0",CHALON SUR SAONE 3,Chalon-sur-Saône-3,Chalon-sur-Saône-3,C
"7108","71","27","1","71090","3",CHAPELLE DE GUINCHAY,Chapelle-de-Guinchay,La Chapelle-de-Guinchay,C
"7109","71","27","1","71106","0",CHAROLLES,Charolles,Charolles,C
"7110","71","27","1","71120","0",CHAUFFAILLES,Chauffailles,Chauffailles,C
"7111","71","27","1","71137","0",CLUNY,Cluny,Cluny,C
"7112","71","27","2","71153","2",CREUSOT 1,Creusot-1,Le Creusot-1,C
"7113","71","27","2","71153","2",CREUSOT 2,Creusot-2,Le Creusot-2,C
"7114","71","27","1","71157","0",CUISEAUX,Cuiseaux,Cuiseaux,C
"7115","71","27","1","71176","0",DIGOIN,Digoin,Digoin,C
"7116","71","27","1","71215","0",GERGY,Gergy,Gergy,C
"7117","71","27","1","71221","0",GIVRY,Givry,Givry,C
"7118","71","27","1","71230","0",GUEUGNON,Gueugnon,Gueugnon,C
"7119","71","27","1","71235","1",HURIGNY,Hurigny,Hurigny,C
"7120","71","27","1","71263","0",LOUHANS,Louhans,Louhans,C
"7121","71","27","2","71270","0",MACON 1,Mâcon-1,Mâcon-1,C
"7122","71","27","2","71270","0",MACON 2,Mâcon-2,Mâcon-2,C
"7123","71","27","1","71306","0",MONTCEAU LES MINES,Montceau-les-Mines,Montceau-les-Mines,C
"7124","71","27","1","71336","1",OUROUX SUR SAONE,Ouroux-sur-Saône,Ouroux-sur-Saône,C
"7125","71","27","1","71342","0",PARAY LE MONIAL,Paray-le-Monial,Paray-le-Monial,C
"7126","71","27","1","71351","0",PIERRE DE BRESSE,Pierre-de-Bresse,Pierre-de-Bresse,C
"7127","71","27","1","71475","0",SAINT REMY,Saint-Rémy,Saint-Rémy,C
"7128","71","27","1","71486","0",SAINT VALLIER,Saint-Vallier,Saint-Vallier,C
"7129","71","27","1","71543","0",TOURNUS,Tournus,Tournus,C
"7196","71","27",,"71014","1",AUTUN,Autun,Autun,V
"7197","71","27",,"71076","0",CHALON SUR SAONE,Chalon-sur-Saône,Chalon-sur-Saône,V
"7198","71","27",,"71153","2",CREUSOT,Creusot,Le Creusot,V
"7199","71","27",,"71270","0",MACON,Mâcon,Mâcon,V
"7201","72","52","1","72039","0",BONNETABLE,Bonnétable,Bonnétable,C
"7202","72","52","1","72058","0",CHANGE,Changé,Changé,C
"7203","72","52","1","72071","0",CHATEAU DU LOIR,Château-du-Loir,Château-du-Loir,C
"7204","72","52","1","72124","1",ECOMMOY,Écommoy,Écommoy,C
"7205","72","52","1","72132","3",FERTE BERNARD,Ferté-Bernard,La Ferté-Bernard,C
"7206","72","52","1","72154","3",FLECHE,Flèche,La Flèche,C
"7207","72","52","1","72168","0",LOUE,Loué,Loué,C
"7208","72","52","1","72176","2",LUDE,Lude,Le Lude,C
"7209","72","52","1","72180","0",MAMERS,Mamers,Mamers,C
"7210","72","52","2","72181","2",MANS 1,Mans-1,Le Mans-1,C
"7211","72","52","2","72181","2",MANS 2,Mans-2,Le Mans-2,C
"7212","72","52","4","72181","2",MANS 3,Mans-3,Le Mans-3,C
"7213","72","52","2","72181","2",MANS 4,Mans-4,Le Mans-4,C
"7214","72","52","4","72181","2",MANS 5,Mans-5,Le Mans-5,C
"7215","72","52","2","72181","2",MANS 6,Mans-6,Le Mans-6,C
"7216","72","52","2","72181","2",MANS 7,Mans-7,Le Mans-7,C
"7217","72","52","1","72264","0",SABLE SUR SARTHE,Sablé-sur-Sarthe,Sablé-sur-Sarthe,C
"7218","72","52","1","72269","0",SAINT CALAIS,Saint-Calais,Saint-Calais,C
"7219","72","52","1","72329","0",SAVIGNE L EVEQUE,Savigné-l'Évêque,Savigné-l'Évêque,C
"7220","72","52","1","72334","0",SILLE LE GUILLAUME,Sillé-le-Guillaume,Sillé-le-Guillaume,C
"7221","72","52","1","72346","3",SUZE SUR SARTHE,Suze-sur-Sarthe,La Suze-sur-Sarthe,C
"7299","72","52",,"72181","2",MANS,Mans,Le Mans,V
"7301","73","84","2","73008","1",AIX LES BAINS 1,Aix-les-Bains-1,Aix-les-Bains-1,C
"7302","73","84","2","73008","1",AIX LES BAINS 2,Aix-les-Bains-2,Aix-les-Bains-2,C
"7303","73","84","2","73011","1",ALBERTVILLE 1,Albertville-1,Albertville-1,C
"7304","73","84","2","73011","1",ALBERTVILLE 2,Albertville-2,Albertville-2,C
"7305","73","84","1","73054","0",BOURG SAINT MAURICE,Bourg-Saint-Maurice,Bourg-Saint-Maurice,C
"7306","73","84","1","73330","0",BUGEY SAVOYARD,Bugey savoyard,Bugey savoyard,C
"7307","73","84","2","73065","0",CHAMBERY 1,Chambéry-1,Chambéry-1,C
"7308","73","84","2","73065","0",CHAMBERY 2,Chambéry-2,Chambéry-2,C
"7309","73","84","2","73065","0",CHAMBERY 3,Chambéry-3,Chambéry-3,C
"7310","73","84","1","73157","0",MODANE,Modane,Modane,C
"7311","73","84","1","73171","0",MONTMELIAN,Montmélian,Montmélian,C
"7312","73","84","1","73179","3",MOTTE SERVOLEX,Motte-Servolex,La Motte-Servolex,C
"7313","73","84","1","73181","0",MOUTIERS,Moûtiers,Moûtiers,C
"7314","73","84","1","73204","2",PONT DE BEAUVOISIN,Pont-de-Beauvoisin,Le Pont-de-Beauvoisin,C
"7315","73","84","1","73213","3",RAVOIRE,Ravoire,La Ravoire,C
"7316","73","84","1","73222","0",SAINT ALBAN LEYSSE,Saint-Alban-Leysse,Saint-Alban-Leysse,C
"7317","73","84","1","73248","0",SAINT JEAN DE MAURIENNE,Saint-Jean-de-Maurienne,Saint-Jean-de-Maurienne,C
"7318","73","84","1","73270","0",SAINT PIERRE D ALBIGNY,Saint-Pierre-d'Albigny,Saint-Pierre-d'Albigny,C
"7319","73","84","1","73303","1",UGINE,Ugine,Ugine,C
"7397","73","84",,"73008","1",AIX LES BAINS,Aix-les-Bains,Aix-les-Bains,V
"7398","73","84",,"73011","1",ALBERTVILLE,Albertville,Albertville,V
"7399","73","84",,"73065","0",CHAMBERY,Chambéry,Chambéry,V
"7401","74","84","2","74010","1",ANNECY 1,Annecy-1,Annecy-1,C
"7402","74","84","2","74010","1",ANNECY 2,Annecy-2,Annecy-2,C
"7403","74","84","2",,"1",ANNECY LE VIEUX,Annecy-le-Vieux,Annecy-le-Vieux,C
"7404","74","84","1","74012","1",ANNEMASSE,Annemasse,Annemasse,C
"7405","74","84","2","74042","0",BONNEVILLE,Bonneville,Bonneville,C
"7406","74","84","1","74081","0",CLUSES,Cluses,Cluses,C
"7407","74","84","1","74119","1",EVIAN LES BAINS,Évian-les-Bains,Évian-les-Bains,C
"7408","74","84","2","74123","0",FAVERGES,Faverges,Faverges,C
"7409","74","84","1","74133","0",GAILLARD,Gaillard,Gaillard,C
"7410","74","84","1","74208","2",MONT BLANC,Mont-Blanc,Le Mont-Blanc,C
"7411","74","84","1","74224","3",ROCHE SUR FORON,Roche-sur-Foron,La Roche-sur-Foron,C
"7412","74","84","1","74225","0",RUMILLY,Rumilly,Rumilly,C
"7413","74","84","1","74243","0",SAINT JULIEN EN GENEVOIS,Saint-Julien-en-Genevois,Saint-Julien-en-Genevois,C
"7414","74","84","1","74256","0",SALLANCHES,Sallanches,Sallanches,C
"7415","74","84","1","74263","0",SCIEZ,Sciez,Sciez,C
"7416","74","84","2",,"0",SEYNOD,Seynod,Seynod,C
"7417","74","84","1","74281","0",THONON LES BAINS,Thonon-les-Bains,Thonon-les-Bains,C
"7489","74","84",,"74212","0",GLIERES VAL DE BORNE,Glières-Val-de-Borne,Glières-Val-de-Borne,N
"7499","74","84",,"74010","1",ANNECY,Annecy,Annecy,V
"7601","76","28","1","76057","0",BARENTIN,Barentin,Barentin,C
"7602","76","28","1","76108","0",BOIS GUILLAUME,Bois-Guillaume,Bois-Guillaume,C
"7603","76","28","1","76114","0",BOLBEC,Bolbec,Bolbec,C
"7604","76","28","1","76157","0",CANTELEU,Canteleu,Canteleu,C
"7605","76","28","1","76165","0",CAUDEBEC LES ELBEUF,Caudebec-lès-Elbeuf,Caudebec-lès-Elbeuf,C
"7606","76","28","1","76212","0",DARNETAL,Darnétal,Darnétal,C
"7607","76","28","2","76217","0",DIEPPE 1,Dieppe-1,Dieppe-1,C
"7608","76","28","2","76217","0",DIEPPE 2,Dieppe-2,Dieppe-2,C
"7609","76","28","1","76231","1",ELBEUF,Elbeuf,Elbeuf,C
"7610","76","28","1","76255","1",EU,Eu,Eu,C
"7611","76","28","1","76259","0",FECAMP,Fécamp,Fécamp,C
"7612","76","28","1","76312","0",GOURNAY EN BRAY,Gournay-en-Bray,Gournay-en-Bray,C
"7613","76","28","1","76322","2",GRAND QUEVILLY,Grand-Quevilly,Le Grand-Quevilly,C
"7614","76","28","4","76351","2",HAVRE 1,Havre-1,Le Havre-1,C
"7615","76","28","2","76351","2",HAVRE 2,Havre-2,Le Havre-2,C
"7616","76","28","2","76351","2",HAVRE 3,Havre-3,Le Havre-3,C
"7617","76","28","4","76351","2",HAVRE 4,Havre-4,Le Havre-4,C
"7618","76","28","4","76351","2",HAVRE 5,Havre-5,Le Havre-5,C
"7619","76","28","2","76351","2",HAVRE 6,Havre-6,Le Havre-6,C
"7620","76","28","2","76400","0",LUNERAY,Luneray,Luneray,C
"7621","76","28","1","76429","2",MESNIL ESNARD,Mesnil-Esnard,Le Mesnil-Esnard,C
"7622","76","28","1","76451","0",MONT SAINT AIGNAN,Mont-Saint-Aignan,Mont-Saint-Aignan,C
